id,labels
8814,"32,118"
8815,"32,48"
8816,"288,40"
8817,"28,330"
8818,"289,129"
8819,"89,87"
8820,"155,92"
8821,"355,424"
8822,"169,104"
8823,"421,1"
8824,"510,242"
8825,"71,404"
8826,"401,148"
8827,"199,169"
8828,"148,154"
8829,"285,391"
8830,"350,318"
8831,"148,154"
8832,"44,162"
8833,"20,291"
8834,"190,154"
8835,"275,235"
8836,"9,524"
8837,"171,170"
8838,"186,528"
8839,"276,269"
8840,"158,148"
8841,"452,130"
8842,"84,89"
8843,"148,154"
8844,"405,336"
8845,"500,153"
8846,"169,46"
8847,"32,148"
8848,"405,146"
8849,"146,151"
8850,"65,64"
8851,"288,40"
8852,"220,67"
8853,"199,529"
8854,"199,32"
8855,"40,131"
8856,"43,65"
8857,"369,206"
8858,"220,65"
8859,"129,511"
8860,"289,129"
8861,"129,220"
8862,"407,270"
8863,"65,64,299"
8864,"32,88"
8865,"32,190"
8866,"170,307"
8867,"337,99"
8868,"32,180"
8869,"34,46"
8870,"315,204"
8871,"199,323"
8872,"61,12"
8873,"375,19"
8874,"402,220"
8875,"245,40"
8876,"199,32"
8877,"9,397"
8878,"369,206"
8879,"171,170"
8880,"527,302"
8881,"59,205"
8882,"170,223"
8883,"264,220"
8884,"294,472"
8885,"155,71"
8886,"383,51"
8887,"220,129"
8888,"25,82"
8889,"160,294"
8890,"402,145"
8891,"171,170"
8892,"129,369"
8893,"71,46"
8894,"205,59"
8895,"379,173"
8896,"361,272,372"
8897,"15,217"
8898,"220,510"
8899,"148,217"
8900,"369,206"
8901,"199,329"
8902,"288,466"
8903,"91,65"
8904,"45,44"
8905,"148,154"
8906,"294,7"
8907,"131,134,142"
8908,"470,268"
8909,"151,186"
8910,"32,180"
8911,"17,168"
8912,"188,20"
8913,"327,432"
8914,"148,147"
8915,"155,91"
8916,"151,494"
8917,"40,131"
8918,"44,511"
8919,"148,217"
8920,"32,472"
8921,"199,339"
8922,"326,25"
8923,"6,5,133"
8924,"235,453"
8925,"508,295"
8926,"501,130"
8927,"65,64"
8928,"148,154"
8929,"148,16"
8930,"12,61"
8931,"428,296,452"
8932,"72,61,12"
8933,"65,64"
8934,"453,235"
8935,"26,231"
8936,"32,148"
8937,"49,405"
8938,"480,216"
8939,"279,329"
8940,"489,90"
8941,"403,419"
8942,"199,281,260"
8943,"220,510"
8944,"256,218"
8945,"199,289"
8946,"235,453"
8947,"129,220"
8948,"181,43"
8949,"220,54"
8950,"288,40"
8951,"307,155"
8952,"17,307"
8953,"307,129"
8954,"93,65"
8955,"199,459"
8956,"511,44"
8957,"171,199"
8958,"395,288"
8959,"452,130"
8960,"220,129"
8961,"246,20"
8962,"224,161"
8963,"88,106"
8964,"478,44"
8965,"24,220"
8966,"307,155"
8967,"148,154"
8968,"294,472"
8969,"332,158"
8970,"116,447"
8971,"288,40"
8972,"190,154"
8973,"475,466"
8974,"302,329"
8975,"148,154"
8976,"280,348"
8977,"131,134,142"
8978,"510,496"
8979,"65,64,299"
8980,"220,221"
8981,"401,155"
8982,"468,288"
8983,"225,156"
8984,"170,199"
8985,"77,366"
8986,"370,391"
8987,"199,129"
8988,"91,25"
8989,"171,170"
8990,"268,151"
8991,"315,151,324"
8992,"44,511"
8993,"307,155"
8994,"103,405"
8995,"25,197"
8996,"32,148"
8997,"186,151"
8998,"181,190"
8999,"294,174"
9000,"123,364"
9001,"199,89"
9002,"220,221"
9003,"288,40"
9004,"220,221"
9005,"104,459"
9006,"65,64"
9007,"174,364"
9008,"94,44"
9009,"294,472"
9010,"516,261"
9011,"129,318"
9012,"11,25"
9013,"220,221"
9014,"220,221"
9015,"508,220"
9016,"154,148"
9017,"148,6"
9018,"361,272"
9019,"524,59"
9020,"242,382"
9021,"244,155"
9022,"6,133,5"
9023,"380,199"
9024,"83,414"
9025,"218,370"
9026,"17,62"
9027,"40,288"
9028,"181,472"
9029,"61,67"
9030,"378,90"
9031,"42,32"
9032,"244,102"
9033,"220,129"
9034,"157,217"
9035,"230,229"
9036,"17,18"
9037,"93,473"
9038,"405,336"
9039,"529,148"
9040,"26,488"
9041,"49,246"
9042,"302,131"
9043,"89,440"
9044,"148,154"
9045,"355,456"
9046,"169,148"
9047,"65,64"
9048,"65,64,299"
9049,"148,154"
9050,"220,221"
9051,"370,209"
9052,"158,301"
9053,"192,32"
9054,"220,221"
9055,"17,148"
9056,"148,32"
9057,"448,452"
9058,"288,40"
9059,"32,180"
9060,"235,453"
9061,"276,62"
9062,"151,186"
9063,"405,49"
9064,"33,291"
9065,"162,91"
9066,"356,478"
9067,"500,32"
9068,"17,18"
9069,"190,500"
9070,"220,129"
9071,"232,309"
9072,"522,511"
9073,"199,329"
9074,"199,65"
9075,"429,409,252"
9076,"65,64"
9077,"229,129"
9078,"199,71"
9079,"148,154"
9080,"297,384"
9081,"151,315"
9082,"64,65"
9083,"250,202"
9084,"199,33"
9085,"294,472"
9086,"199,223"
9087,"369,206,8"
9088,"463,462"
9089,"148,154"
9090,"508,129"
9091,"199,281"
9092,"199,32"
9093,"369,206"
9094,"65,170"
9095,"15,16"
9096,"307,199"
9097,"65,43,64"
9098,"148,71"
9099,"294,472"
9100,"49,38"
9101,"197,10"
9102,"190,181"
9103,"509,414"
9104,"91,366"
9105,"288,40"
9106,"220,370"
9107,"234,419"
9108,"205,59"
9109,"54,402"
9110,"244,437"
9111,"357,398"
9112,"151,315"
9113,"220,129"
9114,"199,32"
9115,"61,12,72"
9116,"28,113"
9117,"289,61"
9118,"165,409"
9119,"435,511"
9120,"495,130"
9121,"190,70"
9122,"307,155"
9123,"1,279"
9124,"370,220"
9125,"199,77"
9126,"190,32"
9127,"205,59"
9128,"282,450"
9129,"32,181"
9130,"517,20"
9131,"205,59"
9132,"56,286"
9133,"88,106"
9134,"91,202"
9135,"370,220"
9136,"181,189"
9137,"143,528"
9138,"32,20"
9139,"109,419"
9140,"73,496"
9141,"501,288"
9142,"220,370"
9143,"4,174"
9144,"426,39"
9145,"32,177"
9146,"129,403"
9147,"405,336"
9148,"229,403"
9149,"246,279"
9150,"104,289"
9151,"323,190"
9152,"148,32"
9153,"220,370"
9154,"230,229"
9155,"34,199"
9156,"294,472"
9157,"137,270"
9158,"220,221"
9159,"256,512"
9160,"333,336"
9161,"250,244"
9162,"289,318"
9163,"171,170"
9164,"93,473"
9165,"64,65,299"
9166,"482,213,360"
9167,"40,288"
9168,"294,472"
9169,"65,64,335"
9170,"469,352"
9171,"281,67"
9172,"199,95"
9173,"89,350"
9174,"12,61"
9175,"148,154"
9176,"369,206"
9177,"65,64"
9178,"186,247"
9179,"43,242"
9180,"65,64,90"
9181,"288,40"
9182,"220,221"
9183,"148,154"
9184,"61,12,72"
9185,"329,356"
9186,"40,288"
9187,"369,206"
9188,"18,99"
9189,"486,94"
9190,"61,12"
9191,"65,64"
9192,"71,405"
9193,"463,462"
9194,"151,315"
9195,"91,386"
9196,"148,472"
9197,"223,199"
9198,"171,128"
9199,"327,344,269"
9200,"288,126"
9201,"220,221"
9202,"17,527"
9203,"88,318"
9204,"439,479"
9205,"155,307"
9206,"278,483"
9207,"40,131"
9208,"252,429,409"
9209,"129,239"
9210,"339,236"
9211,"87,89"
9212,"402,448"
9213,"6,133,5"
9214,"146,153"
9215,"129,220"
9216,"511,403"
9217,"509,179"
9218,"305,143"
9219,"220,221"
9220,"67,366"
9221,"190,23"
9222,"370,507"
9223,"65,64,299"
9224,"321,263"
9225,"53,403"
9226,"64,65"
9227,"357,179"
9228,"65,299"
9229,"372,214"
9230,"170,459"
9231,"71,382"
9232,"148,199"
9233,"511,44"
9234,"302,247"
9235,"151,494,324"
9236,"82,391"
9237,"287,319"
9238,"369,206"
9239,"411,530"
9240,"32,148"
9241,"288,40"
9242,"349,190"
9243,"360,27"
9244,"68,148"
9245,"288,40"
9246,"32,452"
9247,"249,291"
9248,"20,405"
9249,"235,453"
9250,"190,129"
9251,"65,64"
9252,"90,65,64"
9253,"32,28"
9254,"370,220"
9255,"199,251"
9256,"33,67"
9257,"27,501"
9258,"190,181"
9259,"199,169"
9260,"199,329"
9261,"32,514"
9262,"290,135"
9263,"220,221"
9264,"337,34"
9265,"72,94"
9266,"294,472"
9267,"27,456"
9268,"364,28"
9269,"171,199"
9270,"482,222"
9271,"129,40"
9272,"11,205"
9273,"366,467"
9274,"439,100"
9275,"94,190"
9276,"62,315"
9277,"155,78"
9278,"154,379"
9279,"148,32"
9280,"328,390"
9281,"483,183"
9282,"472,148"
9283,"145,79"
9284,"104,170"
9285,"220,65"
9286,"84,162"
9287,"0,72"
9288,"199,412"
9289,"141,32"
9290,"89,333"
9291,"220,510"
9292,"166,299"
9293,"6,133,5"
9294,"59,205"
9295,"218,481"
9296,"158,148"
9297,"151,324"
9298,"507,212"
9299,"246,406"
9300,"298,320"
9301,"94,121"
9302,"511,44"
9303,"511,341"
9304,"199,329"
9305,"307,155"
9306,"155,307"
9307,"77,410"
9308,"59,205"
9309,"294,70"
9310,"65,64,473"
9311,"245,32"
9312,"20,14"
9313,"63,279"
9314,"335,64,65"
9315,"528,74"
9316,"403,13"
9317,"6,133"
9318,"294,118"
9319,"188,62"
9320,"291,250"
9321,"98,74"
9322,"405,336"
9323,"323,329"
9324,"288,286"
9325,"272,361,372"
9326,"169,199"
9327,"131,142"
9328,"220,221"
9329,"103,26"
9330,"170,148"
9331,"148,154"
9332,"40,466"
9333,"264,94"
9334,"70,375"
9335,"405,336"
9336,"294,472"
9337,"119,148"
9338,"32,20"
9339,"65,64"
9340,"239,233"
9341,"199,172"
9342,"289,65"
9343,"118,20"
9344,"247,243"
9345,"148,154"
9346,"243,317"
9347,"429,252"
9348,"25,402"
9349,"214,360"
9350,"46,29"
9351,"199,283"
9352,"154,148"
9353,"65,442,64"
9354,"231,455"
9355,"294,472"
9356,"171,170"
9357,"199,3"
9358,"199,186"
9359,"199,223"
9360,"499,148"
9361,"369,206"
9362,"171,170"
9363,"412,370"
9364,"250,190"
9365,"148,154"
9366,"43,72"
9367,"307,199"
9368,"251,440"
9369,"14,190"
9370,"518,32"
9371,"294,472"
9372,"225,156"
9373,"329,148"
9374,"302,315"
9375,"220,221"
9376,"129,276"
9377,"64,90"
9378,"43,65"
9379,"257,216"
9380,"466,288"
9381,"8,27"
9382,"502,241"
9383,"118,32"
9384,"369,206"
9385,"181,323"
9386,"414,497"
9387,"369,206"
9388,"302,315"
9389,"199,151"
9390,"206,369"
9391,"162,163"
9392,"164,472"
9393,"27,285"
9394,"512,220"
9395,"296,499"
9396,"416,301"
9397,"79,508"
9398,"65,43"
9399,"148,154"
9400,"503,53"
9401,"395,288"
9402,"424,355"
9403,"151,315"
9404,"199,329"
9405,"131,142"
9406,"245,32"
9407,"32,81"
9408,"148,32"
9409,"83,115"
9410,"501,129"
9411,"311,32"
9412,"500,300"
9413,"231,26"
9414,"37,370"
9415,"49,181"
9416,"405,322"
9417,"294,472"
9418,"508,168"
9419,"49,24"
9420,"190,56"
9421,"199,476"
9422,"307,155"
9423,"288,40"
9424,"14,190"
9425,"17,18"
9426,"70,375"
9427,"54,322,83"
9428,"17,18"
9429,"169,199"
9430,"61,12"
9431,"31,32"
9432,"294,472"
9433,"6,133,5"
9434,"27,351"
9435,"15,379"
9436,"220,369"
9437,"28,32"
9438,"65,64"
9439,"35,186"
9440,"40,131"
9441,"288,40"
9442,"148,302"
9443,"414,159"
9444,"345,300"
9445,"88,231"
9446,"479,514"
9447,"104,486"
9448,"402,88"
9449,"33,35"
9450,"62,22"
9451,"497,370"
9452,"369,206"
9453,"71,168"
9454,"89,93"
9455,"514,181"
9456,"257,216"
9457,"288,395"
9458,"26,89"
9459,"508,245"
9460,"387,32"
9461,"8,222"
9462,"170,199"
9463,"148,154"
9464,"235,453"
9465,"104,148"
9466,"415,284"
9467,"308,103"
9468,"32,180"
9469,"181,43"
9470,"199,329"
9471,"225,156"
9472,"410,484"
9473,"44,145"
9474,"199,328"
9475,"131,40,142"
9476,"9,366"
9477,"220,510"
9478,"65,335"
9479,"74,118"
9480,"402,220"
9481,"170,199"
9482,"65,64"
9483,"370,484"
9484,"32,327"
9485,"147,190"
9486,"126,21"
9487,"368,86"
9488,"280,348"
9489,"17,18"
9490,"148,248"
9491,"369,206"
9492,"15,46"
9493,"212,403"
9494,"369,206"
9495,"296,507"
9496,"32,528"
9497,"65,64"
9498,"129,128"
9499,"472,294"
9500,"84,333"
9501,"315,151"
9502,"165,379"
9503,"220,221"
9504,"220,221"
9505,"155,244"
9506,"369,206"
9507,"235,453"
9508,"151,315"
9509,"199,529"
9510,"59,205"
9511,"469,377"
9512,"6,451"
9513,"109,370"
9514,"296,507"
9515,"506,61"
9516,"104,307"
9517,"205,148"
9518,"405,336"
9519,"190,32"
9520,"32,225"
9521,"329,169"
9522,"155,248"
9523,"169,199"
9524,"499,148"
9525,"220,326"
9526,"369,206"
9527,"220,339"
9528,"247,183"
9529,"200,3"
9530,"70,294"
9531,"64,335"
9532,"65,90,64"
9533,"521,279"
9534,"17,143"
9535,"257,216"
9536,"63,91"
9537,"148,154"
9538,"11,90"
9539,"369,206"
9540,"148,86"
9541,"71,190"
9542,"27,409,429"
9543,"405,336"
9544,"220,221"
9545,"182,22"
9546,"414,159"
9547,"310,518"
9548,"153,243"
9549,"129,128"
9550,"148,154"
9551,"278,504"
9552,"484,370"
9553,"151,324"
9554,"250,155"
9555,"294,472"
9556,"64,65,335"
9557,"59,205,67"
9558,"45,241"
9559,"65,93"
9560,"220,221"
9561,"171,170"
9562,"220,65"
9563,"62,69,199"
9564,"146,83"
9565,"170,169"
9566,"12,61"
9567,"49,405"
9568,"32,306"
9569,"508,307"
9570,"148,154"
9571,"71,284"
9572,"32,246"
9573,"393,89"
9574,"170,148"
9575,"220,129"
9576,"313,213"
9577,"517,295"
9578,"64,65"
9579,"129,206"
9580,"342,476"
9581,"148,154"
9582,"65,43"
9583,"62,186"
9584,"202,307"
9585,"9,479"
9586,"402,220"
9587,"56,2"
9588,"294,472"
9589,"170,199"
9590,"288,405"
9591,"220,65"
9592,"131,159"
9593,"170,199"
9594,"32,180"
9595,"32,180"
9596,"32,228"
9597,"131,142"
9598,"20,197"
9599,"446,308"
9600,"501,452"
9601,"232,74"
9602,"65,64"
9603,"414,146"
9604,"49,25"
9605,"67,405"
9606,"32,20"
9607,"155,307"
9608,"199,170"
9609,"386,190"
9610,"83,146"
9611,"148,154"
9612,"369,206"
9613,"82,197"
9614,"148,32"
9615,"70,375"
9616,"199,529"
9617,"506,61"
9618,"54,83"
9619,"297,49"
9620,"155,78"
9621,"414,109"
9622,"6,5,133"
9623,"399,291"
9624,"65,64"
9625,"329,170"
9626,"148,154"
9627,"405,306"
9628,"86,180"
9629,"370,507"
9630,"279,484"
9631,"43,65"
9632,"148,154"
9633,"49,246"
9634,"206,369,8"
9635,"171,170"
9636,"405,181"
9637,"257,216"
9638,"170,454"
9639,"151,152"
9640,"288,189"
9641,"67,43"
9642,"405,111"
9643,"49,24"
9644,"329,356"
9645,"63,493"
9646,"148,217"
9647,"151,186"
9648,"369,206"
9649,"453,235"
9650,"171,170"
9651,"224,161"
9652,"131,142,226"
9653,"369,206"
9654,"414,374"
9655,"83,115"
9656,"65,64"
9657,"71,284"
9658,"199,472"
9659,"65,64,93"
9660,"448,65"
9661,"61,12,72"
9662,"71,143"
9663,"199,319"
9664,"199,405"
9665,"220,405"
9666,"199,140"
9667,"412,148"
9668,"33,182"
9669,"65,64"
9670,"199,260"
9671,"199,169"
9672,"131,142,134"
9673,"104,199"
9674,"148,154"
9675,"65,64"
9676,"11,69"
9677,"32,180"
9678,"29,32"
9679,"339,243"
9680,"32,20"
9681,"148,28"
9682,"200,3"
9683,"370,220"
9684,"220,221"
9685,"220,67"
9686,"12,61"
9687,"329,356"
9688,"199,186"
9689,"138,86"
9690,"405,336"
9691,"20,4"
9692,"307,244"
9693,"356,329"
9694,"148,154"
9695,"11,511"
9696,"328,509"
9697,"220,287"
9698,"193,40"
9699,"475,372"
9700,"220,129"
9701,"463,462,351"
9702,"62,374"
9703,"170,307"
9704,"118,147"
9705,"137,67"
9706,"67,129"
9707,"402,145"
9708,"288,40"
9709,"65,64"
9710,"65,64"
9711,"159,406"
9712,"148,143"
9713,"67,28"
9714,"170,199"
9715,"121,67"
9716,"128,288"
9717,"199,259"
9718,"199,190"
9719,"12,61"
9720,"418,280"
9721,"501,369"
9722,"68,148"
9723,"148,154"
9724,"148,154"
9725,"148,154"
9726,"294,472"
9727,"250,155"
9728,"369,206"
9729,"64,65"
9730,"434,88"
9731,"220,161"
9732,"33,148"
9733,"409,27,429"
9734,"17,18"
9735,"49,251"
9736,"34,187"
9737,"473,93"
9738,"294,7"
9739,"155,307"
9740,"144,517"
9741,"220,129"
9742,"438,456"
9743,"64,65"
9744,"98,275"
9745,"496,44"
9746,"148,28"
9747,"403,419"
9748,"220,25"
9749,"437,493"
9750,"0,26"
9751,"307,329"
9752,"511,313"
9753,"285,27"
9754,"300,371"
9755,"220,221"
9756,"369,206"
9757,"131,40"
9758,"148,500"
9759,"496,73"
9760,"192,107"
9761,"77,478"
9762,"146,148"
9763,"220,510"
9764,"148,154"
9765,"241,92"
9766,"17,18"
9767,"98,190"
9768,"199,329"
9769,"104,148"
9770,"220,129"
9771,"70,375"
9772,"184,185,136"
9773,"1,181"
9774,"186,435"
9775,"146,83"
9776,"90,65,64"
9777,"148,86"
9778,"199,529"
9779,"241,42"
9780,"148,154"
9781,"508,472"
9782,"27,231"
9783,"370,507"
9784,"171,170"
9785,"148,154"
9786,"280,370"
9787,"501,383"
9788,"278,3"
9789,"452,246"
9790,"405,206"
9791,"170,199"
9792,"100,49"
9793,"155,307"
9794,"67,109"
9795,"1,43"
9796,"65,43"
9797,"159,129"
9798,"288,40"
9799,"220,510"
9800,"43,77"
9801,"199,148"
9802,"386,135"
9803,"177,20"
9804,"209,279"
9805,"17,65"
9806,"124,467"
9807,"148,154"
9808,"489,299"
9809,"291,403"
9810,"148,154"
9811,"323,199,65"
9812,"148,154"
9813,"405,370"
9814,"83,115"
9815,"244,155"
9816,"148,154"
9817,"369,206"
9818,"17,34"
9819,"64,65,299"
9820,"369,206"
9821,"88,495"
9822,"212,403"
9823,"193,47"
9824,"17,18"
9825,"460,405"
9826,"145,524"
9827,"328,405"
9828,"32,148"
9829,"329,246"
9830,"154,190"
9831,"4,174"
9832,"17,34"
9833,"37,405"
9834,"12,61,378"
9835,"429,409,252"
9836,"51,56"
9837,"220,510"
9838,"32,242"
9839,"459,135"
9840,"174,4"
9841,"294,183"
9842,"250,67"
9843,"220,44"
9844,"186,32"
9845,"151,315"
9846,"63,88"
9847,"387,425"
9848,"421,484"
9849,"65,64,90"
9850,"190,25"
9851,"158,85"
9852,"501,350"
9853,"43,32"
9854,"8,27"
9855,"148,154"
9856,"224,161"
9857,"220,221"
9858,"242,382"
9859,"148,217"
9860,"64,405"
9861,"199,169"
9862,"294,472"
9863,"220,289"
9864,"62,497"
9865,"272,361"
9866,"307,155"
9867,"148,154"
9868,"199,329"
9869,"290,186"
9870,"11,10"
9871,"157,523"
9872,"369,206"
9873,"223,199"
9874,"171,170"
9875,"32,148"
9876,"369,501,206"
9877,"217,147"
9878,"355,424"
9879,"288,148"
9880,"429,355,252"
9881,"529,20"
9882,"32,148"
9883,"199,329"
9884,"220,65"
9885,"501,452"
9886,"217,147"
9887,"334,160"
9888,"437,291"
9889,"360,469,214"
9890,"25,220"
9891,"174,7,4"
9892,"65,64"
9893,"171,170"
9894,"151,315"
9895,"225,154"
9896,"170,329"
9897,"325,15"
9898,"405,418"
9899,"288,40"
9900,"114,26"
9901,"328,402"
9902,"0,357"
9903,"90,65,489"
9904,"199,64"
9905,"154,148"
9906,"279,212"
9907,"508,405"
9908,"20,33"
9909,"453,235"
9910,"307,32"
9911,"402,220"
9912,"109,370"
9913,"179,129"
9914,"212,403"
9915,"144,282"
9916,"34,46"
9917,"71,404"
9918,"177,288"
9919,"43,65"
9920,"58,320,18"
9921,"356,149"
9922,"158,364"
9923,"115,146"
9924,"151,315"
9925,"186,151"
9926,"414,159"
9927,"11,69"
9928,"187,220"
9929,"17,18"
9930,"225,156"
9931,"199,289"
9932,"71,370"
9933,"199,329"
9934,"224,161"
9935,"148,154"
9936,"405,99"
9937,"235,485"
9938,"387,479"
9939,"169,251"
9940,"68,412"
9941,"370,64"
9942,"186,137"
9943,"239,72"
9944,"338,524"
9945,"279,27"
9946,"235,453"
9947,"369,206"
9948,"157,148"
9949,"465,525"
9950,"220,221"
9951,"369,206"
9952,"199,459"
9953,"220,221"
9954,"158,85"
9955,"158,405"
9956,"32,148"
9957,"121,284"
9958,"155,248"
9959,"176,148"
9960,"310,294"
9961,"220,510"
9962,"155,202"
9963,"40,131"
9964,"170,199"
9965,"288,40"
9966,"91,170"
9967,"145,25"
9968,"311,27"
9969,"92,34"
9970,"148,154"
9971,"199,148"
9972,"131,40"
9973,"412,153"
9974,"129,128"
9975,"171,170"
9976,"17,18"
9977,"369,383,206"
9978,"65,64"
9979,"370,129"
9980,"502,103"
9981,"89,93"
9982,"220,289"
9983,"216,497"
9984,"117,148"
9985,"46,148"
9986,"89,440"
9987,"250,303"
9988,"90,478"
9989,"294,472"
9990,"307,155"
9991,"184,136,283"
9992,"44,64"
9993,"357,157"
9994,"148,154"
9995,"220,65"
9996,"289,67"
9997,"91,71"
9998,"171,170"
9999,"501,346"
10000,"82,387"
10001,"347,16"
10002,"212,403"
10003,"223,199"
10004,"375,433"
10005,"421,512"
10006,"220,221"
10007,"35,164"
10008,"40,131"
10009,"184,283"
10010,"220,221"
10011,"170,140"
10012,"158,190"
10013,"154,148"
10014,"135,386"
10015,"485,379"
10016,"245,403"
10017,"323,181"
10018,"146,288"
10019,"361,272"
10020,"148,154"
10021,"523,155"
10022,"151,315"
10023,"83,115"
10024,"340,135"
10025,"65,83"
10026,"369,206"
10027,"289,313"
10028,"32,329"
10029,"151,268"
10030,"119,123"
10031,"229,240"
10032,"220,510"
10033,"379,173"
10034,"34,170"
10035,"119,111"
10036,"236,135"
10037,"157,65"
10038,"290,190"
10039,"234,126"
10040,"518,93"
10041,"89,26"
10042,"405,146"
10043,"40,288"
10044,"284,36"
10045,"199,170"
10046,"71,168"
10047,"220,221"
10048,"151,199"
10049,"69,11"
10050,"17,302"
10051,"199,169"
10052,"199,289"
10053,"369,206,8"
10054,"148,288"
10055,"288,40"
10056,"148,147"
10057,"199,169"
10058,"13,154"
10059,"18,500"
10060,"186,83"
10061,"311,508"
10062,"511,341"
10063,"481,497"
10064,"199,223"
10065,"65,64"
10066,"184,185"
10067,"199,35"
10068,"64,65,335"
10069,"220,221"
10070,"438,337"
10071,"337,278"
10072,"220,221"
10073,"87,333"
10074,"200,3"
10075,"288,40"
10076,"294,375"
10077,"65,64"
10078,"369,206,8"
10079,"171,357"
10080,"193,40"
10081,"65,64"
10082,"379,190"
10083,"478,77,31"
10084,"251,23"
10085,"22,108,301"
10086,"147,32"
10087,"44,405"
10088,"129,405"
10089,"154,143"
10090,"366,491"
10091,"430,325"
10092,"67,253"
10093,"151,324"
10094,"148,154"
10095,"61,12"
10096,"374,32"
10097,"434,72"
10098,"3,148"
10099,"379,148"
10100,"307,122"
10101,"364,294"
10102,"267,164"
10103,"509,365"
10104,"153,375"
10105,"249,298"
10106,"116,447"
10107,"467,371"
10108,"65,64,299"
10109,"508,519"
10110,"199,259"
10111,"279,521"
10112,"32,148"
10113,"104,329"
10114,"303,72"
10115,"155,248"
10116,"342,414"
10117,"129,220"
10118,"360,214,497"
10119,"104,66"
10120,"288,499"
10121,"220,221"
10122,"104,199"
10123,"513,26"
10124,"199,329"
10125,"282,93"
10126,"220,221"
10127,"289,129"
10128,"409,429,252"
10129,"104,444"
10130,"33,199"
10131,"288,399"
10132,"370,484"
10133,"158,148"
10134,"199,148"
10135,"27,157"
10136,"199,489"
10137,"472,311"
10138,"54,220"
10139,"62,43"
10140,"27,285"
10141,"61,12,72"
10142,"329,356"
10143,"259,199"
10144,"213,252"
10145,"131,486"
10146,"186,190"
10147,"199,179"
10148,"171,1"
10149,"176,32"
10150,"239,405"
10151,"288,40"
10152,"220,221"
10153,"501,452"
10154,"190,320"
10155,"42,3"
10156,"40,356"
10157,"235,453"
10158,"199,307"
10159,"49,181"
10160,"89,63"
10161,"448,65"
10162,"159,131"
10163,"453,235"
10164,"17,18"
10165,"199,205"
10166,"12,61"
10167,"397,414"
10168,"402,409"
10169,"511,448"
10170,"220,25"
10171,"199,495"
10172,"148,154"
10173,"148,154"
10174,"132,406"
10175,"32,238"
10176,"148,154"
10177,"185,184"
10178,"148,332"
10179,"148,154"
10180,"65,64"
10181,"244,102"
10182,"199,169"
10183,"61,12,72"
10184,"199,49"
10185,"290,247"
10186,"345,288"
10187,"148,46"
10188,"65,64"
10189,"220,510"
10190,"150,85"
10191,"307,155"
10192,"79,264"
10193,"264,524"
10194,"65,64"
10195,"288,40"
10196,"448,473"
10197,"148,3"
10198,"65,64,299"
10199,"417,321"
10200,"199,225"
10201,"28,330"
10202,"266,471"
10203,"220,129"
10204,"220,510"
10205,"258,275"
10206,"12,72,61"
10207,"327,344,269"
10208,"199,77"
10209,"511,44"
10210,"403,435"
10211,"419,127"
10212,"103,149"
10213,"328,129"
10214,"63,89"
10215,"129,90"
10216,"51,181"
10217,"520,353"
10218,"148,154"
10219,"32,148"
10220,"239,96"
10221,"94,321"
10222,"170,199"
10223,"148,330"
10224,"91,303"
10225,"296,300"
10226,"452,181"
10227,"288,395"
10228,"148,170"
10229,"129,82"
10230,"91,294"
10231,"5,6,133"
10232,"307,244"
10233,"148,405"
10234,"409,429,252"
10235,"65,64"
10236,"220,221"
10237,"329,356"
10238,"280,524"
10239,"302,315"
10240,"148,154"
10241,"91,88"
10242,"27,355"
10243,"199,169"
10244,"491,425"
10245,"303,32"
10246,"369,370"
10247,"190,452"
10248,"329,20"
10249,"4,174"
10250,"369,206"
10251,"322,83"
10252,"249,93"
10253,"250,405"
10254,"65,64,299"
10255,"33,148"
10256,"89,440"
10257,"373,314,352"
10258,"288,405"
10259,"405,8"
10260,"10,28"
10261,"199,485"
10262,"64,335,65"
10263,"67,448"
10264,"148,86"
10265,"288,40"
10266,"325,418"
10267,"491,425"
10268,"121,190"
10269,"65,323"
10270,"15,16"
10271,"32,180"
10272,"298,111"
10273,"148,154"
10274,"9,294"
10275,"184,185,136"
10276,"213,252"
10277,"395,288"
10278,"230,46"
10279,"90,65"
10280,"155,248"
10281,"181,323"
10282,"215,199"
10283,"297,384"
10284,"511,44"
10285,"148,158"
10286,"220,10"
10287,"124,284"
10288,"43,65"
10289,"199,223"
10290,"174,459"
10291,"17,65"
10292,"524,80"
10293,"405,336"
10294,"220,129"
10295,"154,136"
10296,"148,154"
10297,"12,61"
10298,"67,220"
10299,"138,135"
10300,"461,129"
10301,"429,409,252"
10302,"40,288,395"
10303,"148,347"
10304,"148,288"
10305,"235,453"
10306,"154,148"
10307,"148,154"
10308,"83,115,322"
10309,"12,61"
10310,"99,190"
10311,"225,156"
10312,"286,290"
10313,"220,402"
10314,"386,135"
10315,"91,340"
10316,"220,454"
10317,"210,21"
10318,"383,49"
10319,"170,329"
10320,"129,405"
10321,"254,216"
10322,"17,40"
10323,"220,403"
10324,"285,246"
10325,"288,40"
10326,"49,65"
10327,"181,43"
10328,"154,200"
10329,"70,183"
10330,"296,507"
10331,"148,154"
10332,"199,170"
10333,"289,288"
10334,"43,181"
10335,"148,294"
10336,"458,277"
10337,"372,214"
10338,"199,220"
10339,"17,65"
10340,"295,96"
10341,"499,46"
10342,"9,377"
10343,"146,322"
10344,"275,91"
10345,"32,181"
10346,"235,453"
10347,"481,218"
10348,"241,142"
10349,"220,508"
